Company,Position,Salary,symbol,industry,sector
"Alector, Inc.","Research Associate
4 Salaries submitted",86,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Research Associate I
3 Salaries submitted",67,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Director
3 Salaries submitted",339,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Associate Scientist
2 Salaries submitted",83,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Clinical Trial Specialist II
2 Salaries submitted",90,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Clinical Trial Manager
2 Salaries submitted",133,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Associate Director
2 Salaries submitted",211,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Lab Operations Manager
2 Salaries submitted",128,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Director Talent Acquisition
2 Salaries submitted",439,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Director/Sr Manager
1 Salaries submitted",299,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Research Scientist
1 Salaries submitted",147,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Senior Buyer
1 Salaries submitted",131,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Medical Director
1 Salaries submitted",434,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Clinical Trials Specialist
1 Salaries submitted",93,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Senior Scientist I
1 Salaries submitted",130,ALEC,Biotechnology,Healthcare
"Alector, Inc.","Senior Clinical Trial Manager
1 Salaries submitted",143,ALEC,Biotechnology,Healthcare
Alkermes plc,"Territory Business Manager
33 Salaries submitted",279,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Associate Director
27 Salaries submitted",277,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Director
23 Salaries submitted",335,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Manufacturing Associate
13 Salaries submitted",64,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Manager
13 Salaries submitted",229,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Scientist
12 Salaries submitted",176,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Senior Research Associate
10 Salaries submitted",133,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Research Associate
9 Salaries submitted",100,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Manufacturing Associate I
8 Salaries submitted",72,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Manufacturing Associate II
8 Salaries submitted",77,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Quality Assurance
8 Salaries submitted",90,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Intern
8 Salaries submitted",94,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Principal Scientist
7 Salaries submitted",240,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"QC Analyst
7 Salaries submitted",88,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Senior Systems Analyst
7 Salaries submitted",188,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Senior Scientist I
6 Salaries submitted",171,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Senior Scientist
6 Salaries submitted",198,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Validation Engineer
6 Salaries submitted",129,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Medical Science Liaison (MSL)
6 Salaries submitted",287,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Alkermes plc,"Data Analyst
6 Salaries submitted",106,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
Allakos Inc.,"Senior Manager
2 Salaries submitted",191,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Director
2 Salaries submitted",225,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Research Associate
2 Salaries submitted",78,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Technical Operations
1 Salaries submitted",125,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Scientist 1
1 Salaries submitted",75,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Associate Scientist
1 Salaries submitted",79,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Sr. Scientist
1 Salaries submitted",146,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Scientist I
1 Salaries submitted",84,ALLK,Biotechnology,Healthcare
Allakos Inc.,"IT Support Analyst IV
1 Salaries submitted",94,ALLK,Biotechnology,Healthcare
Allakos Inc.,"Data Analyst
1 Salaries submitted",85,ALLK,Biotechnology,Healthcare
Allakos Inc.,"QA Manager
1 Salaries submitted",150,ALLK,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Senior Scientist
13 Salaries submitted",189,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Senior Associate Scientist
10 Salaries submitted",149,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Scientist
9 Salaries submitted",170,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Associate Scientist
8 Salaries submitted",112,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Principal Scientist
7 Salaries submitted",232,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Intern
4 Salaries submitted",99,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Senior Manager
4 Salaries submitted",244,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Director
2 Salaries submitted",350,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Senior Engineer
2 Salaries submitted",182,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","QC Analyst
2 Salaries submitted",87,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Senior Principal Scientist
2 Salaries submitted",246,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Senior QA Manager
2 Salaries submitted",230,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Specialist
2 Salaries submitted",153,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Data Science Intern
1 Salaries submitted",132,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Scientist, Process Development
1 Salaries submitted",145,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Associate Scientist (Contractor)
1 Salaries submitted",122,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Process Scientist I
1 Salaries submitted",124,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","QC Analyst II
1 Salaries submitted",105,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Clinical Manager
1 Salaries submitted",220,ALLO,Biotechnology,Healthcare
"Allogene Therapeutics, Inc.","Senior Scientist I
1 Salaries submitted",167,ALLO,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Scientist
38 Salaries submitted",156,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Senior Scientist
30 Salaries submitted",182,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Associate Director
26 Salaries submitted",257,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Associate Scientist II
23 Salaries submitted",99,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Senior Manager
22 Salaries submitted",238,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Senior Associate Scientist
18 Salaries submitted",121,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Director
14 Salaries submitted",316,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Manager
13 Salaries submitted",185,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Principal Associate Scientist
12 Salaries submitted",155,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Principal Scientist
11 Salaries submitted",231,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Executive Assistant
11 Salaries submitted",122,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Intern
10 Salaries submitted",93,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Intern - Hourly
9 Salaries submitted",73,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Senior Statistical Programmer
8 Salaries submitted",172,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Co-Op
7 Salaries submitted",94,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Associate Scientist
7 Salaries submitted",96,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Senior Research Associate
6 Salaries submitted",119,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Software Engineer
6 Salaries submitted",172,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Senior Engineer
5 Salaries submitted",177,ALNY,Biotechnology,Healthcare
"Alnylam Pharmaceuticals, Inc.","Medical Science Liaison
5 Salaries submitted",307,ALNY,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Senior Scientist
2 Salaries submitted",172,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Senior Accountant
2 Salaries submitted",99,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Sr Clinical Trial Manager
1 Salaries submitted",162,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Sr. Clinical Trial Associate
1 Salaries submitted",124,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Internship
1 Salaries submitted",75,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Director
1 Salaries submitted",263,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Human Resources
1 Salaries submitted",101,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Accounting Manager
1 Salaries submitted",115,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Clinical Research Associate
1 Salaries submitted",103,ALPN,Biotechnology,Healthcare
"Alpine Immune Sciences, Inc.","Associate Scientist
1 Salaries submitted",87,ALPN,Biotechnology,Healthcare
"Aileron Therapeutics, Inc.","Scientist
3 Salaries submitted",156,ALRN,Biotechnology,Healthcare
"Aileron Therapeutics, Inc.","Research Associate
3 Salaries submitted",97,ALRN,Biotechnology,Healthcare
"Aileron Therapeutics, Inc.","Clinical Research Coordinator
1 Salaries submitted",92,ALRN,Biotechnology,Healthcare
"Aileron Therapeutics, Inc.","Senior Research Associate
1 Salaries submitted",119,ALRN,Biotechnology,Healthcare
"Aileron Therapeutics, Inc.","Executive Assistant
1 Salaries submitted",103,ALRN,Biotechnology,Healthcare
"Aileron Therapeutics, Inc.","Senior Research Assistant
1 Salaries submitted",99,ALRN,Biotechnology,Healthcare
"Aileron Therapeutics, Inc.","Senior Accountant
1 Salaries submitted",123,ALRN,Biotechnology,Healthcare
"Altimmune, Inc.","Research Associate
4 Salaries submitted",96,ALT,Biotechnology,Healthcare
"Altimmune, Inc.","Director, Program Management
1 Salaries submitted",273,ALT,Biotechnology,Healthcare
"AlloVir, Inc.","Regulatory Affairs Manager
1 Salaries submitted",145,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Scientist
1 Salaries submitted",151,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Director
1 Salaries submitted",229,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Administrative Assistant
1 Salaries submitted",56,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Associate Director
1 Salaries submitted",177,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Intern
1 Salaries submitted",75,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Principal Scientist
1 Salaries submitted",203,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Sr Clinical Trial Associate
1 Salaries submitted",120,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Associate Director, Clinical Operations
1 Salaries submitted",189,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Supply Chain
1 Salaries submitted",120,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Supply Chain Co-Op
1 Salaries submitted",131,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Document Control and Training Manager
1 Salaries submitted",113,ALVR,Biotechnology,Healthcare
"AlloVir, Inc.","Materials Planner
1 Salaries submitted",92,ALVR,Biotechnology,Healthcare
Amgen Inc.,"Director
10 Salaries submitted",368,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Associate Scientist
9 Salaries submitted",125,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Senior Manager
8 Salaries submitted",252,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Senior Scientist
7 Salaries submitted",200,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Scientist
7 Salaries submitted",182,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Supply Chain Manager
5 Salaries submitted",203,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Data Scientist
5 Salaries submitted",194,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Manufacturing Associate
4 Salaries submitted",70,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Engineer
3 Salaries submitted",166,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Process Development Scientist
3 Salaries submitted",140,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Principal Scientist
3 Salaries submitted",247,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Process Development Associate Scientist
2 Salaries submitted",127,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Senior Associate
2 Salaries submitted",167,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Research Operations Manager
2 Salaries submitted",189,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Business Performance Manager
2 Salaries submitted",199,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Software Engineer
2 Salaries submitted",182,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Sr. Manager, Operations
2 Salaries submitted",313,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Medical Communications Manager
2 Salaries submitted",243,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Sr Associate Data Scientist
2 Salaries submitted",183,AMGN,Drug Manufacturers - General,Healthcare
Amgen Inc.,"Regulatory Affairs Manager
2 Salaries submitted",202,AMGN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Sales Representative
52 Salaries submitted",254,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Sales Professional
40 Salaries submitted",291,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Pharmaceuticals Sales Representative
31 Salaries submitted",276,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Pharmaceutical Sales Representative
14 Salaries submitted",278,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Regional Business Manager
6 Salaries submitted",323,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Sales Associate
5 Salaries submitted",168,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Senior Sales Representative
4 Salaries submitted",282,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Sales
4 Salaries submitted",307,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Cardiovascular Specialty Sales Representative
4 Salaries submitted",291,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Territory Sales Representative
3 Salaries submitted",256,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Sales Manager
3 Salaries submitted",305,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Pharmaceutical Representative
2 Salaries submitted",275,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Inside Sales Representative
2 Salaries submitted",174,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Medical Science Liaison (MSL)
2 Salaries submitted",283,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Director
2 Salaries submitted",379,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Pharmacy Sales Manager
1 Salaries submitted",239,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"District Manager
1 Salaries submitted",297,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Pharmacy Representative
1 Salaries submitted",132,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Cardio Metabolic Sales Specialist
1 Salaries submitted",263,AMRN,Drug Manufacturers - General,Healthcare
Amarin Corporation plc,"Senior Medical Science Liaison
1 Salaries submitted",321,AMRN,Drug Manufacturers - General,Healthcare
Applied Molecular Transport Inc,"Research Associate
7 Salaries submitted",84,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Research Scientist
4 Salaries submitted",149,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Associate Scientist
2 Salaries submitted",96,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Senior Research Associate
2 Salaries submitted",112,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Intern - Hourly
2 Salaries submitted",74,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Clinical Research Associate
1 Salaries submitted",104,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Manufacturing Associate II
1 Salaries submitted",67,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Scientist
1 Salaries submitted",146,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Manufacturing Associate
1 Salaries submitted",53,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Remote Data Entry Clerk
1 Salaries submitted",47,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Manufacturing Associate I
1 Salaries submitted",59,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"QA Specialist
1 Salaries submitted",89,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Data Entry
1 Salaries submitted",51,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Sr. Clinical Research Associate
1 Salaries submitted",141,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Director, Total Rewards
1 Salaries submitted",252,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Materials Management
1 Salaries submitted",103,AMTI,Biotechnology,Healthcare
Applied Molecular Transport Inc,"Consultant
1 Salaries submitted",155,AMTI,Biotechnology,Healthcare
